,layer,neuron,class_selectivity_idx,population_code,class_id,class_freq,first_wordnet_level,last_common_level,deep_level,included_categories
4884,block5_conv3,344,0.566,2,"confectionery, confectionary, candy store",0.12484,"artifact, artefact","mercantile establishment, retail store, sales outlet, outlet",5,2
4885,block5_conv3,345,0.535,2,trench coat,0.14591,"artifact, artefact","clothing, article of clothing, vesture, wear, wearable, habiliment",3,2
4886,block5_conv3,345,0.535,2,"pajama, pyjama, pj's, jammies",0.11218,"artifact, artefact","clothing, article of clothing, vesture, wear, wearable, habiliment",3,2
4887,block5_conv3,346,0.566,1,convertible,0.1303,"artifact, artefact",convertible,8,1
4888,block5_conv3,347,0.616,2,"oystercatcher, oyster catcher",0.31158,"animal, animate being, beast, brute, creature, fauna","oystercatcher, oyster catcher",8,1
4889,block5_conv3,347,0.616,2,"pickup, pickup truck",0.18222,"artifact, artefact","pickup, pickup truck",8,1
4890,block5_conv3,348,0.869,3,"unicycle, monocycle",0.35509,"artifact, artefact",wheeled vehicle,4,3
4891,block5_conv3,348,0.869,3,moped,0.24249,"artifact, artefact",wheeled vehicle,4,3
4892,block5_conv3,348,0.869,3,"tricycle, trike, velocipede",0.1543,"artifact, artefact",wheeled vehicle,4,3
4893,block5_conv3,349,0.717,4,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.15058,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4894,block5_conv3,349,0.717,4,hare,0.11115,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4895,block5_conv3,349,0.717,4,"wood rabbit, cottontail, cottontail rabbit",0.10807,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4896,block5_conv3,349,0.717,4,"Ibizan hound, Ibizan Podenco",0.12424,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4897,block5_conv3,350,0.677,3,wine bottle,0.28226,"artifact, artefact",bottle,5,2
4898,block5_conv3,350,0.677,3,pill bottle,0.15668,"artifact, artefact",bottle,5,2
4899,block5_conv3,350,0.677,3,red wine,0.18621,Misc,red wine,6,1
4900,block5_conv3,351,0.717,2,beagle,0.11099,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,2
4901,block5_conv3,351,0.717,2,golden retriever,0.10013,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,2
4902,block5_conv3,352,0.333,0,,0.0,,,0,0
4903,block5_conv3,353,0.909,4,"ruddy turnstone, Arenaria interpres",0.39753,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4904,block5_conv3,353,0.909,4,"oystercatcher, oyster catcher",0.2349,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4905,block5_conv3,353,0.909,4,Siberian husky,0.16778,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4906,block5_conv3,353,0.909,4,"Eskimo dog, husky",0.12163,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,4
4907,block5_conv3,354,0.727,1,"beacon, lighthouse, beacon light, pharos",0.50356,"artifact, artefact","beacon, lighthouse, beacon light, pharos",4,1
4908,block5_conv3,355,0.778,3,"bald eagle, American eagle, Haliaeetus leucocephalus",0.24953,"animal, animate being, beast, brute, creature, fauna",bird,4,3
4909,block5_conv3,355,0.778,3,"limpkin, Aramus pictus",0.16902,"animal, animate being, beast, brute, creature, fauna",bird,4,3
4910,block5_conv3,355,0.778,3,"red-breasted merganser, Mergus serrator",0.1399,"animal, animate being, beast, brute, creature, fauna",bird,4,3
4911,block5_conv3,356,0.677,2,necklace,0.25073,"artifact, artefact",necklace,5,1
4912,block5_conv3,356,0.677,2,tiger beetle,0.24165,"animal, animate being, beast, brute, creature, fauna",tiger beetle,6,1
4913,block5_conv3,357,0.879,5,"garter snake, grass snake",0.2074,"animal, animate being, beast, brute, creature, fauna","snake, serpent, ophidian",6,5
4914,block5_conv3,357,0.879,5,"king snake, kingsnake",0.19735,"animal, animate being, beast, brute, creature, fauna","snake, serpent, ophidian",6,5
4915,block5_conv3,357,0.879,5,"ringneck snake, ring-necked snake, ring snake",0.17154,"animal, animate being, beast, brute, creature, fauna","snake, serpent, ophidian",6,5
4916,block5_conv3,357,0.879,5,"thunder snake, worm snake, Carphophis amoenus",0.16628,"animal, animate being, beast, brute, creature, fauna","snake, serpent, ophidian",6,5
4917,block5_conv3,357,0.879,5,sea snake,0.14018,"animal, animate being, beast, brute, creature, fauna","snake, serpent, ophidian",6,5
4918,block5_conv3,358,0.889,4,chickadee,0.28597,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,2
4919,block5_conv3,358,0.889,4,langur,0.21524,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,2
4920,block5_conv3,358,0.889,4,soap dispenser,0.15603,"artifact, artefact",container,3,2
4921,block5_conv3,358,0.889,4,cocktail shaker,0.11915,"artifact, artefact",container,3,2
4922,block5_conv3,359,0.737,1,pickelhaube,0.48832,"artifact, artefact",pickelhaube,8,1
4923,block5_conv3,360,0.848,3,Norwich terrier,0.29301,"animal, animate being, beast, brute, creature, fauna",terrier,5,2
4924,block5_conv3,360,0.848,3,"cairn, cairn terrier",0.14387,"animal, animate being, beast, brute, creature, fauna",terrier,5,2
4925,block5_conv3,360,0.848,3,castle,0.14843,"artifact, artefact",castle,5,1
4926,block5_conv3,361,0.96,3,"king penguin, Aptenodytes patagonica",0.38971,"animal, animate being, beast, brute, creature, fauna",bird,4,3
4927,block5_conv3,361,0.96,3,magpie,0.38512,"animal, animate being, beast, brute, creature, fauna",bird,4,3
4928,block5_conv3,361,0.96,3,toucan,0.20629,"animal, animate being, beast, brute, creature, fauna",bird,4,3
4929,block5_conv3,362,0.939,1,neck brace,0.75419,"artifact, artefact",neck brace,6,1
4930,block5_conv3,363,0.687,4,"guenon, guenon monkey",0.20168,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,3
4931,block5_conv3,363,0.687,4,"patas, hussar monkey, Erythrocebus patas",0.13037,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,3
4932,block5_conv3,363,0.687,4,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus",0.11852,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,3
4933,block5_conv3,363,0.687,4,"jean, blue jean, denim",0.10527,"artifact, artefact","jean, blue jean, denim",6,1
4934,block5_conv3,364,0.778,1,"oystercatcher, oyster catcher",0.43626,"animal, animate being, beast, brute, creature, fauna","oystercatcher, oyster catcher",8,1
4935,block5_conv3,365,0.525,0,,0.0,,,0,0
4936,block5_conv3,366,0.758,3,collie,0.21907,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,3
4937,block5_conv3,366,0.758,3,"Shetland sheepdog, Shetland sheep dog, Shetland",0.17461,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,3
4938,block5_conv3,366,0.758,3,keeshond,0.17193,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,3
4939,block5_conv3,367,0.737,4,"maillot, tank suit",0.20575,"artifact, artefact","artifact, artefact",1,3
4940,block5_conv3,367,0.737,4,maillot,0.14256,"artifact, artefact","artifact, artefact",1,3
4941,block5_conv3,367,0.737,4,"balance beam, beam",0.18975,"artifact, artefact","artifact, artefact",1,3
4942,block5_conv3,367,0.737,4,magpie,0.11292,"animal, animate being, beast, brute, creature, fauna",magpie,8,1
4943,block5_conv3,368,0.848,2,"lycaenid, lycaenid butterfly",0.39219,"animal, animate being, beast, brute, creature, fauna","lycaenid, lycaenid butterfly",7,1
4944,block5_conv3,368,0.848,2,analog clock,0.20588,"artifact, artefact",analog clock,8,1
4945,block5_conv3,369,0.455,1,"puck, hockey puck",0.20584,"artifact, artefact","puck, hockey puck",8,1
4946,block5_conv3,370,0.859,4,German short-haired pointer,0.26717,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
4947,block5_conv3,370,0.859,4,Welsh springer spaniel,0.13055,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
4948,block5_conv3,370,0.859,4,English setter,0.12916,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
4949,block5_conv3,370,0.859,4,bluetick,0.2056,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
4950,block5_conv3,371,0.556,1,hermit crab,0.29342,"animal, animate being, beast, brute, creature, fauna",hermit crab,6,1
4951,block5_conv3,372,0.273,0,,0.0,,,0,0
4952,block5_conv3,373,0.919,1,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.78016,"animal, animate being, beast, brute, creature, fauna","monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",8,1
4953,block5_conv3,374,0.828,3,ambulance,0.37839,"artifact, artefact","instrumentality, instrumentation",2,3
4954,block5_conv3,374,0.828,3,"police van, police wagon, paddy wagon, patrol wagon, wagon, blac",0.22012,"artifact, artefact","instrumentality, instrumentation",2,3
4955,block5_conv3,374,0.828,3,school bus,0.17074,"artifact, artefact","instrumentality, instrumentation",2,3
4956,block5_conv3,375,0.879,3,typewriter keyboard,0.44856,"artifact, artefact","instrumentality, instrumentation",2,3
4957,block5_conv3,375,0.879,3,"computer keyboard, keypad",0.12706,"artifact, artefact","instrumentality, instrumentation",2,3
4958,block5_conv3,375,0.879,3,space bar,0.1718,"artifact, artefact","instrumentality, instrumentation",2,3
4959,block5_conv3,376,0.949,4,lifeboat,0.42996,"artifact, artefact","instrumentality, instrumentation",2,3
4960,block5_conv3,376,0.949,4,"violin, fiddle",0.20315,"artifact, artefact","instrumentality, instrumentation",2,3
4961,block5_conv3,376,0.949,4,"cello, violoncello",0.1792,"artifact, artefact","instrumentality, instrumentation",2,3
4962,block5_conv3,376,0.949,4,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.12914,"animal, animate being, beast, brute, creature, fauna","monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",8,1
4963,block5_conv3,377,0.828,2,military uniform,0.37696,"artifact, artefact",military uniform,5,1
4964,block5_conv3,377,0.828,2,"artichoke, globe artichoke",0.26758,Misc,"artichoke, globe artichoke",2,1
4965,block5_conv3,378,0.909,1,abacus,0.86231,"artifact, artefact",abacus,6,1
4966,block5_conv3,379,0.717,3,"garter snake, grass snake",0.20645,"animal, animate being, beast, brute, creature, fauna","garter snake, grass snake",8,1
4967,block5_conv3,379,0.717,3,"rule, ruler",0.19979,"artifact, artefact","instrumentality, instrumentation",2,2
4968,block5_conv3,379,0.717,3,airliner,0.1472,"artifact, artefact","instrumentality, instrumentation",2,2
4969,block5_conv3,380,0.747,3,"chimpanzee, chimp, Pan troglodytes",0.35404,"animal, animate being, beast, brute, creature, fauna","great ape, pongid",9,3
4970,block5_conv3,380,0.747,3,"orangutan, orang, orangutang, Pongo pygmaeus",0.20919,"animal, animate being, beast, brute, creature, fauna","great ape, pongid",9,3
4971,block5_conv3,380,0.747,3,"gorilla, Gorilla gorilla",0.11437,"animal, animate being, beast, brute, creature, fauna","great ape, pongid",9,3
4972,block5_conv3,381,0.586,1,shopping basket,0.18883,"artifact, artefact",shopping basket,5,1
4973,block5_conv3,382,0.303,1,"rock beauty, Holocanthus tricolor",0.11014,"animal, animate being, beast, brute, creature, fauna","rock beauty, Holocanthus tricolor",11,1
4974,block5_conv3,383,0.838,3,"harmonica, mouth organ, harp, mouth harp",0.37126,"artifact, artefact","wind instrument, wind",5,3
4975,block5_conv3,383,0.838,3,trombone,0.16281,"artifact, artefact","wind instrument, wind",5,3
4976,block5_conv3,383,0.838,3,"flute, transverse flute",0.15863,"artifact, artefact","wind instrument, wind",5,3
4977,block5_conv3,384,0.626,1,mixing bowl,0.15896,"artifact, artefact",mixing bowl,6,1
4978,block5_conv3,385,0.828,4,umbrella,0.30617,"artifact, artefact","artifact, artefact",1,4
4979,block5_conv3,385,0.828,4,balloon,0.25674,"artifact, artefact","artifact, artefact",1,4
4980,block5_conv3,385,0.828,4,"parachute, chute",0.10212,"artifact, artefact","artifact, artefact",1,4
4981,block5_conv3,385,0.828,4,mountain tent,0.15863,"artifact, artefact","artifact, artefact",1,4
4982,block5_conv3,386,0.919,2,tile roof,0.79898,"artifact, artefact","artifact, artefact",1,2
4983,block5_conv3,386,0.919,2,"marimba, xylophone",0.12642,"artifact, artefact","artifact, artefact",1,2
4984,block5_conv3,387,0.596,1,"carousel, carrousel, merry-go-round, roundabout, whirligig",0.22046,"artifact, artefact","carousel, carrousel, merry-go-round, roundabout, whirligig",7,1
4985,block5_conv3,388,0.778,2,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.54083,"animal, animate being, beast, brute, creature, fauna",beetle,5,2
4986,block5_conv3,388,0.778,2,"leaf beetle, chrysomelid",0.11754,"animal, animate being, beast, brute, creature, fauna",beetle,5,2
4987,block5_conv3,389,0.879,3,"red-breasted merganser, Mergus serrator",0.51188,"animal, animate being, beast, brute, creature, fauna",aquatic bird,5,2
4988,block5_conv3,389,0.879,3,"oystercatcher, oyster catcher",0.11747,"animal, animate being, beast, brute, creature, fauna",aquatic bird,5,2
4989,block5_conv3,389,0.879,3,"bearskin, busby, shako",0.19811,"artifact, artefact","bearskin, busby, shako",6,1
4990,block5_conv3,390,0.939,1,quail,0.91979,"animal, animate being, beast, brute, creature, fauna",quail,5,1
4991,block5_conv3,391,0.687,2,orange,0.14927,natural object,"citrus, citrus fruit, citrous fruit",7,2
4992,block5_conv3,391,0.687,2,lemon,0.12077,natural object,"citrus, citrus fruit, citrous fruit",7,2
4993,block5_conv3,392,0.848,3,"coyote, prairie wolf, brush wolf, Canis latrans",0.1391,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,3
4994,block5_conv3,392,0.848,3,"dhole, Cuon alpinus",0.12149,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,3
4995,block5_conv3,392,0.848,3,"redshank, Tringa totanus",0.13531,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,3
4996,block5_conv3,393,0.596,2,"walking stick, walkingstick, stick insect",0.15274,"animal, animate being, beast, brute, creature, fauna","walking stick, walkingstick, stick insect",6,1
4997,block5_conv3,393,0.596,2,"horse cart, horse-cart",0.11334,"artifact, artefact","horse cart, horse-cart",7,1
4998,block5_conv3,394,0.576,2,reflex camera,0.11058,"artifact, artefact","instrumentality, instrumentation",2,2
4999,block5_conv3,394,0.576,2,pill bottle,0.11057,"artifact, artefact","instrumentality, instrumentation",2,2
5000,block5_conv3,395,0.657,2,go-kart,0.27768,"artifact, artefact","instrumentality, instrumentation",2,2
5001,block5_conv3,395,0.657,2,"plane, carpenter's plane, woodworking plane",0.24738,"artifact, artefact","instrumentality, instrumentation",2,2
5002,block5_conv3,396,0.899,3,bee eater,0.51304,"animal, animate being, beast, brute, creature, fauna",bird,4,3
5003,block5_conv3,396,0.899,3,jacamar,0.23447,"animal, animate being, beast, brute, creature, fauna",bird,4,3
5004,block5_conv3,396,0.899,3,hummingbird,0.12288,"animal, animate being, beast, brute, creature, fauna",bird,4,3
5005,block5_conv3,397,0.778,3,quail,0.24344,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
5006,block5_conv3,397,0.778,3,"barracouta, snoek",0.22985,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
5007,block5_conv3,397,0.778,3,"grey fox, gray fox, Urocyon cinereoargenteus",0.18059,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
5008,block5_conv3,398,0.525,2,"lycaenid, lycaenid butterfly",0.21456,"animal, animate being, beast, brute, creature, fauna","lycaenid, lycaenid butterfly",7,1
5009,block5_conv3,398,0.525,2,mitten,0.13044,"artifact, artefact",mitten,6,1
5010,block5_conv3,399,0.98,2,"spotted salamander, Ambystoma maculatum",0.79135,"animal, animate being, beast, brute, creature, fauna",salamander,5,2
5011,block5_conv3,399,0.98,2,"European fire salamander, Salamandra salamandra",0.19957,"animal, animate being, beast, brute, creature, fauna",salamander,5,2
5012,block5_conv3,400,0.828,2,"bagel, beigel",0.50778,Misc,"bread, breadstuff, staff of life",5,2
5013,block5_conv3,400,0.828,2,pretzel,0.27409,Misc,"bread, breadstuff, staff of life",5,2
5014,block5_conv3,401,0.869,2,"garbage truck, dustcart",0.53609,"artifact, artefact","truck, motortruck",7,2
5015,block5_conv3,401,0.869,2,"trailer truck, tractor trailer, trucking rig, rig, articulated l",0.24431,"artifact, artefact","truck, motortruck",7,2
5016,block5_conv3,402,0.606,2,Christmas stocking,0.23118,"artifact, artefact","clothing, article of clothing, vesture, wear, wearable, habiliment",3,2
5017,block5_conv3,402,0.606,2,poncho,0.1675,"artifact, artefact","clothing, article of clothing, vesture, wear, wearable, habiliment",3,2
